order_id,user_id,product_id,quantity,unit_price,total_amount,order_date,status,payment_method
ORD-00571,U067,P093,5,3070.0,15350.0,2024-12-04T05:52:37Z,completed,debit_card
ORD-00572,U095,P063,4,26600.0,106400.0,2024-11-29T08:33:03Z,completed,debit_card
ORD-00573,U116,P022,1,26100.0,26100.0,2024-11-13T00:23:04Z,completed,convenience_store
ORD-00574,U097,P062,4,47400.0,189600.0,2024-11-29T07:36:06Z,completed,credit_card
ORD-00575,U008,P018,5,18900.0,94500.0,2025-01-30T16:15:20Z,completed,credit_card
ORD-00576,U003,P075,5,4700.0,23500.0,2025-01-23T13:46:06Z,completed,credit_card
ORD-00577,U126,P084,2,3200.0,6400.0,2024-11-13T08:41:03Z,cancelled,e_wallet
ORD-00578,U134,P012,4,76600.0,306400.0,2024-10-03T01:21:38Z,completed,e_wallet
ORD-00579,U058,P023,5,14100.0,70500.0,2024-10-29T09:20:13Z,completed,convenience_store
ORD-00580,U072,P009,3,23000.0,69000.0,2024-10-09T07:30:06Z,completed,e_wallet
ORD-00581,U124,P006,1,40900.0,40900.0,2024-12-02T22:16:51Z,completed,e_wallet
ORD-00582,U148,P070,5,27900.0,139500.0,2024-12-13T12:01:26Z,completed,credit_card
ORD-00583,U135,P052,3,1840.0,,2024-12-06T23:58:01Z,completed,convenience_store
ORD-00584,U121,P022,2,26100.0,52200.0,2024-11-24T12:40:01Z,completed,debit_card
ORD-00585,U171,P030,4,25400.0,101600.0,2024-10-23T00:11:47Z,completed,convenience_store
ORD-00586,U113,P003,2,54500.0,109000.0,2025-01-20T08:38:27Z,completed,debit_card
ORD-00587,U031,P022,3,26100.0,78300.0,2025-01-09T07:43:12Z,refunded,e_wallet
ORD-00588,U187,P085,3,9500.0,28500.0,2024-11-12T01:23:54Z,completed,convenience_store
ORD-00589,U151,P019,5,17700.0,88500.0,2024-11-05T07:38:29Z,completed,e_wallet
ORD-00590,U124,P077,5,16200.0,81000.0,2024-12-13T10:35:33Z,completed,credit_card
ORD-00591,U179,P054,2,3930.0,7860.0,2024-11-04T10:50:50Z,completed,e_wallet
ORD-00592,U193,P016,1,16600.0,16600.0,2024-10-26T07:22:35Z,cancelled,e_wallet
ORD-00593,U170,P056,5,2700.0,13500.0,2024-10-09T10:26:13Z,completed,convenience_store
ORD-00594,U107,P045,5,1630.0,8150.0,2025-01-20T20:55:03Z,completed,debit_card
ORD-00595,U039,P037,5,3780.0,18900.0,2024-12-19T08:25:54Z,completed,credit_card
ORD-00596,U047,P067,1,19000.0,19000.0,2024-11-09T21:19:13Z,completed,bank_transfer
ORD-00597,U148,P033,3,4580.0,13740.0,2024-12-22T05:56:23Z,completed,e_wallet
ORD-00598,U113,P071,5,900.0,4500.0,2024-12-11T21:19:02Z,completed,convenience_store
ORD-00599,U182,P051,2,2780.0,5560.0,2024-10-24T02:58:47Z,completed,convenience_store
ORD-00600,U134,P052,3,1840.0,5520.0,2025-01-28T05:33:56Z,completed,credit_card
ORD-00601,U040,P019,4,17700.0,70800.0,2024-12-24T13:00:21Z,completed,bank_transfer
ORD-00602,U108,P052,5,1840.0,9200.0,2024-11-25T15:02:36Z,completed,e_wallet
ORD-00603,U132,P057,1,4450.0,4450.0,2025-01-09T14:46:09Z,completed,credit_card
ORD-00604,U153,P022,1,26100.0,26100.0,2024-10-01T01:20:19Z,refunded,credit_card
ORD-00605,U110,P052,5,1840.0,9200.0,2024-10-03T23:36:47Z,completed,credit_card
ORD-00606,U144,P075,3,4700.0,14100.0,invalid-date,completed,debit_card
ORD-00607,U063,P053,5,3240.0,16200.0,2024-10-15T01:20:35Z,completed,bank_transfer
ORD-00608,U011,P069,5,3700.0,18500.0,2024-12-25T23:27:05Z,refunded,e_wallet
ORD-00609,U198,P059,4,47400.0,189600.0,2024-10-06T07:27:48Z,completed,bank_transfer
ORD-00610,U177,P090,2,2370.0,4740.0,2024-12-20T02:02:39Z,refunded,e_wallet
ORD-00611,U087,P012,4,76600.0,306400.0,2024-12-06T09:48:08Z,completed,debit_card
ORD-00612,U082,P024,2,5700.0,11400.0,2024-11-08T18:30:48Z,completed,debit_card
ORD-00613,U074,P080,3,13600.0,40800.0,2024-10-21T17:12:29Z,completed,credit_card
ORD-00614,U195,P070,1,27900.0,27900.0,2024-12-12T01:54:04Z,completed,convenience_store
ORD-00615,U086,P063,2,26600.0,53200.0,2025-01-08T06:03:19Z,completed,debit_card
ORD-00616,U116,P062,5,47400.0,237000.0,2024-12-07T10:29:01Z,completed,debit_card
ORD-00617,U095,P089,1,2080.96,2080.96,2025-01-21T19:41:40Z,completed,bank_transfer
ORD-00618,U073,P035,4,4450.0,17800.0,2024-12-06T14:56:43Z,completed,convenience_store
ORD-00619,U105,P052,3,1840.0,5520.0,2025-01-19T22:57:44Z,completed,e_wallet
ORD-00620,U001,P031,5,1300.0,,2024-12-13T23:02:42Z,completed,debit_card
ORD-00621,U050,P081,5,1700.0,8500.0,2024-12-01T07:23:44Z,completed,bank_transfer
ORD-00622,U044,P089,2,1910.0,3820.0,2024-11-19T09:04:32Z,completed,credit_card
ORD-00623,U144,P072,3,3400.0,10200.0,2024-12-19T22:56:41Z,completed,e_wallet
ORD-00624,U063,P100,3,8560.0,25680.0,2025-01-08T02:50:38Z,completed,convenience_store
ORD-00625,U164,P019,2,17700.0,35400.0,2024-12-05T12:20:36Z,completed,e_wallet
ORD-00626,U058,P044,2,3060.0,6120.0,2024-11-26T13:49:08Z,completed,e_wallet
ORD-00627,U009,P047,5,3880.0,19400.0,2024-12-27T10:29:50Z,completed,debit_card
ORD-00628,U075,P096,1,5920.0,5920.0,2024-12-17T02:21:59Z,completed,credit_card
ORD-00629,U197,P051,5,2780.0,13900.0,2024-10-17T03:58:43Z,completed,e_wallet
ORD-00630,U092,P030,2,25400.0,50800.0,2024-12-26T01:16:38Z,completed,debit_card
ORD-00631,U102,P042,4,970.0,3880.0,2025-01-13T23:18:17Z,refunded,e_wallet
ORD-00632,U063,P076,5,11700.0,58500.0,2025-01-18T12:21:29Z,completed,e_wallet
ORD-00633,U002,,4,76600.0,306400.0,2024-12-20T01:00:32Z,completed,bank_transfer
ORD-00634,U050,P045,3,1630.0,4890.0,2024-10-02T14:45:37Z,completed,convenience_store
ORD-00635,U120,P038,5,3790.0,18950.0,2024-10-02T09:38:17Z,completed,debit_card
ORD-00636,U058,P092,4,2870.0,11480.0,2024-11-12T20:02:06Z,completed,convenience_store
ORD-00637,U153,P089,3,1910.0,5730.0,2025-01-12T07:02:23Z,cancelled,convenience_store
ORD-00638,U046,P082,4,16100.0,64400.0,2024-11-22T20:14:13Z,completed,convenience_store
ORD-00639,U139,P003,2,54500.0,109000.0,2024-11-24T18:44:56Z,completed,convenience_store
ORD-00640,U132,P028,3,14400.0,43200.0,2025-01-05T18:41:33Z,refunded,convenience_store
ORD-00641,U193,P019,1,17700.0,17700.0,2024-12-16T04:49:04Z,completed,convenience_store
ORD-00642,U107,P002,1,20300.0,20300.0,2024-11-18T08:14:55Z,completed,convenience_store
ORD-00643,U188,P099,1,1830.0,1830.0,2024-11-10T11:26:02Z,completed,bank_transfer
ORD-00644,U189,P071,5,900.0,4500.0,2025-01-02T10:41:32Z,completed,debit_card
ORD-00645,U046,P031,4,1300.0,5200.0,2024-11-02T11:57:20Z,completed,e_wallet
ORD-00646,U029,P075,4,4700.0,18800.0,2024-10-31T02:18:53Z,completed,credit_card
ORD-00647,U098,P098,1,5970.0,5970.0,2024-10-30T21:18:42Z,completed,credit_card
ORD-00648,U199,P083,3,4200.0,12600.0,2024-12-25T04:34:41Z,completed,credit_card
ORD-00649,U014,P006,4,40900.0,163600.0,2025-01-17T13:14:39Z,completed,convenience_store
ORD-00650,U187,P060,3,40900.0,122700.0,2025-01-25T06:03:02Z,cancelled,e_wallet
ORD-00651,U003,P034,5,1220.0,6100.0,2024-10-01T03:21:16Z,completed,e_wallet
ORD-00652,U008,P047,5,3880.0,19400.0,2024-10-13T07:11:38Z,completed,e_wallet
ORD-00653,U197,P071,2,900.0,1800.0,2024-12-02T15:25:30Z,completed,bank_transfer
ORD-00654,U005,P017,2,3300.0,6600.0,2024-11-09T05:45:23Z,completed,debit_card
ORD-00655,U171,P063,5,26600.0,133000.0,2025-01-23T15:00:05Z,completed,bank_transfer
ORD-00656,U016,P027,4,16500.0,66000.0,2024-10-16T12:37:32Z,completed,credit_card
ORD-00657,U004,P048,1,2030.0,2030.0,2024-11-21T14:47:26Z,completed,credit_card
ORD-00658,U135,P013,1,8300.0,8300.0,2025-01-12T05:43:12Z,completed,debit_card
ORD-00659,U063,P072,5,3400.0,17000.0,2024-10-21T11:43:54Z,completed,e_wallet
ORD-00660,U012,P014,2,68000.0,136000.0,2025-01-15T19:01:29Z,completed,bank_transfer
ORD-00661,U018,P046,3,3560.0,10680.0,2024-12-03T00:59:52Z,cancelled,convenience_store
ORD-00662,U152,P031,5,1300.0,6500.0,2024-12-12T19:55:14Z,completed,bank_transfer
ORD-00663,U021,P093,1,3070.0,3070.0,2025-01-24T16:27:21Z,completed,debit_card
ORD-00664,U070,P028,3,14400.0,43200.0,2024-11-23T14:03:12Z,cancelled,e_wallet
ORD-00665,U027,P059,3,47400.0,142200.0,2024-11-21T10:56:03Z,completed,e_wallet
ORD-00666,U147,P052,5,1840.0,9200.0,2024-10-15T23:47:07Z,completed,convenience_store
ORD-00667,U147,P013,5,8300.0,41500.0,2024-10-08T06:09:51Z,completed,e_wallet
ORD-00668,U097,P045,4,1630.0,6520.0,2024-10-24T09:45:34Z,cancelled,debit_card
ORD-00669,U166,P100,4,8560.0,34240.0,2025-01-10T19:48:12Z,completed,e_wallet
ORD-00670,U055,P007,4,16700.0,66800.0,2025-01-24T13:31:01Z,completed,credit_card
ORD-00671,U048,P044,1,3060.0,3060.0,2024-10-10T13:48:22Z,completed,bank_transfer
ORD-00672,U048,P098,2,5970.0,11940.0,2024-11-08T11:15:09Z,completed,e_wallet
ORD-00673,U074,P032,1,2130.0,2130.0,2024-12-23T12:15:05Z,completed,e_wallet
ORD-00674,U100,P025,3,20400.0,61200.0,2024-10-05T16:48:43Z,completed,debit_card
ORD-00675,U121,P080,2,13600.0,27200.0,2024-11-15T08:08:25Z,completed,bank_transfer
ORD-00676,U188,,2,16700.0,33400.0,2024-10-29T16:13:30Z,cancelled,bank_transfer
ORD-00677,U123,P061,1,38400.0,38400.0,2025-01-13T11:17:13Z,completed,e_wallet
ORD-00678,U187,P019,1,17700.0,17700.0,2025-01-11T07:03:42Z,completed,debit_card
ORD-00679,U082,P007,4,16700.0,66800.0,2024-10-02T14:50:24Z,completed,bank_transfer
ORD-00680,U045,P003,3,54500.0,163500.0,2024-12-15T01:19:43Z,completed,convenience_store
ORD-00681,U128,P077,5,16200.0,81000.0,2024-11-08T14:49:32Z,completed,convenience_store
ORD-00682,U017,P068,3,22800.0,68400.0,2024-12-16T09:22:33Z,completed,credit_card
ORD-00683,U073,P065,3,37900.0,113700.0,2025-01-30T12:24:13Z,completed,convenience_store
ORD-00684,U144,P036,2,890.0,1780.0,2024-12-16T06:47:52Z,completed,credit_card
ORD-00685,U010,P081,2,1700.0,3400.0,2025-01-20T05:54:02Z,completed,bank_transfer
ORD-00686,U068,P084,2,3200.0,6400.0,2024-11-09T06:50:02Z,cancelled,bank_transfer
ORD-00687,U120,P099,2,1830.0,3660.0,2025-01-18T16:21:54Z,cancelled,bank_transfer
ORD-00688,U065,P041,2,4330.0,8660.0,2024-12-01T21:11:28Z,cancelled,convenience_store
ORD-00689,U004,P082,3,16100.0,48300.0,2024-11-06T11:50:02Z,completed,debit_card
ORD-00690,U152,P073,5,17300.0,86500.0,2024-11-15T02:02:56Z,completed,credit_card
ORD-00691,U133,P078,4,2400.0,9600.0,2024-12-12T14:46:37Z,completed,convenience_store
ORD-00692,U027,P053,1,3240.0,3240.0,2024-12-20T04:55:28Z,completed,debit_card
ORD-00693,U121,P079,4,8800.0,35200.0,2024-12-28T20:18:50Z,cancelled,convenience_store
ORD-00694,U107,P093,3,3070.0,9210.0,2025-01-20T01:24:27Z,completed,e_wallet
ORD-00695,U045,P058,4,1580.0,6320.0,2024-10-09T05:40:20Z,cancelled,debit_card
ORD-00696,U144,P050,5,4870.0,24350.0,2024-10-10T13:44:00Z,completed,convenience_store
ORD-00697,U125,P022,4,26100.0,104400.0,2024-10-11T14:12:21Z,completed,debit_card
ORD-00698,U133,P015,2,64800.0,129600.0,2025-01-15T02:26:30Z,completed,convenience_store
ORD-00699,U013,P092,2,2870.0,5740.0,2024-10-18T12:16:03Z,completed,debit_card
ORD-00700,U123,P082,3,16100.0,48300.0,2024-12-14T13:58:36Z,completed,e_wallet
ORD-00701,U029,P099,2,1830.0,3660.0,2025-01-18T19:22:54Z,cancelled,debit_card
ORD-00702,U030,P054,3,3930.0,11790.0,2024-12-26T15:42:50Z,completed,debit_card
ORD-00703,U160,P098,3,6744.12,20232.36,2025-01-05T19:50:28Z,completed,credit_card
ORD-00704,U171,P061,4,38400.0,153600.0,2024-10-16T10:03:13Z,completed,credit_card
ORD-00705,U144,P027,1,16500.0,16500.0,2024-10-11T16:36:59Z,completed,credit_card
ORD-00706,U152,P039,3,2120.0,6360.0,2024-10-10T12:30:09Z,completed,debit_card
ORD-00707,U181,P077,5,16200.0,81000.0,2024-11-04T10:50:01Z,refunded,e_wallet
ORD-00708,U096,P048,4,2030.0,8120.0,2024-12-22T23:28:24Z,cancelled,credit_card
ORD-00709,U086,P043,5,3060.0,15300.0,2024-11-10T17:57:01Z,completed,e_wallet
ORD-00710,U136,P012,4,76600.0,306400.0,2025-01-26T10:28:11Z,refunded,bank_transfer
ORD-00711,U147,P080,3,13600.0,40800.0,2025-01-28T06:47:55Z,completed,e_wallet
ORD-00712,U012,P079,2,8800.0,17600.0,2024-11-07T14:02:01Z,completed,credit_card
ORD-00713,U068,,4,8800.0,35200.0,2024-12-04T19:35:04Z,completed,debit_card
ORD-00714,U200,P009,3,23000.0,69000.0,2025-01-15T19:09:21Z,completed,credit_card
ORD-00715,U146,P079,1,8800.0,8800.0,2024-11-07T16:10:41Z,completed,bank_transfer
ORD-00716,U027,P083,2,4200.0,8400.0,2025-01-30T18:57:58Z,completed,e_wallet
ORD-00717,U017,P096,1,5920.0,5920.0,2024-11-28T03:02:34Z,completed,bank_transfer
ORD-00718,U097,P046,1,3560.0,3560.0,2024-11-24T11:02:18Z,cancelled,bank_transfer
ORD-00719,U147,P078,4,2400.0,9600.0,2024-10-23T16:32:07Z,cancelled,bank_transfer
ORD-00720,U113,P012,4,76600.0,306400.0,2024-12-12T03:42:17Z,completed,bank_transfer
ORD-00721,U199,P005,2,3400.0,6800.0,2024-12-26T04:08:13Z,completed,convenience_store
ORD-00722,U127,P094,5,6720.0,33600.0,2024-12-03T13:30:19Z,completed,credit_card
ORD-00723,U048,P027,1,16500.0,16500.0,2025-01-10T10:18:12Z,completed,bank_transfer
ORD-00724,U040,P043,4,3060.0,12240.0,2024-10-21T00:29:38Z,completed,bank_transfer
ORD-00725,U068,P042,2,970.0,1940.0,2024-11-23T17:16:49Z,completed,convenience_store
ORD-00726,U046,P002,5,20300.0,101500.0,2024-10-20T21:06:12Z,completed,bank_transfer
ORD-00727,U001,P037,5,3780.0,18900.0,2024-10-14T20:00:57Z,completed,bank_transfer
ORD-00728,U014,P087,1,1250.0,1250.0,2024-10-11T10:43:32Z,completed,convenience_store
ORD-00729,U006,P089,4,1910.0,7640.0,2024-11-30T16:04:44Z,completed,debit_card
ORD-00730,U017,P097,4,7560.0,30240.0,2024-10-19T01:01:14Z,cancelled,convenience_store
ORD-00731,U197,P060,4,40900.0,163600.0,2024-11-13T10:57:27Z,completed,e_wallet
ORD-00732,U016,P086,3,9100.0,27300.0,2024-12-03T01:29:46Z,completed,credit_card
ORD-00733,U007,P022,3,26100.0,78300.0,2025-01-26T08:53:44Z,completed,e_wallet
ORD-00734,U096,P072,1,3400.0,3400.0,2025-01-12T10:46:27Z,completed,e_wallet
ORD-00735,U127,P050,1,4870.0,4870.0,2025-01-23T18:07:14Z,completed,convenience_store
ORD-00736,U063,P085,1,9500.0,9500.0,2025-01-20T11:54:40Z,cancelled,credit_card
ORD-00737,U004,P057,2,4450.0,8900.0,2024-12-18T19:08:08Z,completed,credit_card
ORD-00738,U096,P064,1,48200.0,48200.0,2024-10-27T23:23:56Z,cancelled,credit_card
ORD-00739,U088,P050,5,4870.0,24350.0,2024-11-07T23:52:21Z,completed,bank_transfer
ORD-00740,U016,P056,3,2700.0,8100.0,2025-01-22T03:42:16Z,completed,e_wallet
ORD-00741,U106,P071,1,1024.56,1024.56,2024-12-09T18:12:04Z,completed,bank_transfer
ORD-00742,U110,P081,3,1700.0,5100.0,2024-12-18T20:14:57Z,completed,e_wallet
ORD-00743,U144,P050,3,4870.0,14610.0,2024-10-30T22:56:15Z,completed,debit_card
ORD-00744,U185,P063,4,26600.0,106400.0,2024-10-27T08:45:39Z,completed,convenience_store
ORD-00745,U018,P055,5,4630.0,23150.0,2025-01-07T22:02:44Z,completed,convenience_store
ORD-00746,U021,P074,4,5100.0,20400.0,2024-11-15T23:20:05Z,completed,bank_transfer
ORD-00747,U027,P073,4,17300.0,69200.0,2024-10-22T23:23:03Z,completed,credit_card
ORD-00748,U193,P100,3,8560.0,25680.0,2024-10-16T04:35:58Z,completed,e_wallet
ORD-00749,U173,P010,5,60900.0,304500.0,2024-11-30T16:21:15Z,completed,bank_transfer
ORD-00750,U014,P061,5,38400.0,192000.0,2024-12-21T18:04:38Z,completed,bank_transfer
ORD-00751,U189,P039,5,2120.0,10600.0,2025-01-31T04:45:02Z,completed,debit_card
ORD-00752,U188,P080,1,13600.0,13600.0,2024-10-17T00:31:30Z,completed,credit_card
ORD-00753,U086,P036,3,957.3,2871.9,2024-11-03T21:45:34Z,cancelled,debit_card
ORD-00754,U199,P090,2,2370.0,4740.0,2025-01-11T09:48:36Z,cancelled,bank_transfer
ORD-00755,U004,P020,4,2300.0,9200.0,2024-12-20T04:28:35Z,completed,debit_card
ORD-00756,U147,P094,3,6720.0,20160.0,2024-11-21T08:10:20Z,completed,credit_card
ORD-00757,U126,P096,5,5920.0,29600.0,2024-12-15T17:51:36Z,completed,debit_card
ORD-00758,U001,P058,4,1580.0,6320.0,2025-01-11T23:09:36Z,completed,credit_card
ORD-00759,U007,P056,5,2700.0,13500.0,2024-11-22T22:21:51Z,completed,bank_transfer
ORD-00760,U125,P099,2,1830.0,3660.0,2025-01-23T07:39:14Z,completed,e_wallet
ORD-00761,U143,P002,1,20300.0,20300.0,2024-10-03T07:44:39Z,completed,e_wallet
ORD-00762,U087,P033,2,4580.0,9160.0,2025-01-29T06:36:01Z,completed,e_wallet
ORD-00763,U166,P016,1,16600.0,16600.0,2025-01-26T10:02:24Z,completed,e_wallet
ORD-00764,U065,P033,3,4580.0,13740.0,2024-10-15T16:51:13Z,completed,bank_transfer
ORD-00765,U197,P042,3,970.0,2910.0,2024-10-15T08:51:04Z,completed,credit_card
ORD-00766,U003,P034,2,1220.0,2440.0,2025-01-04T11:35:22Z,refunded,debit_card
ORD-00767,U053,P070,4,27900.0,111600.0,2024-10-21T15:09:34Z,cancelled,bank_transfer
ORD-00768,U075,P100,4,9670.05,38680.2,2024-10-01T04:02:36Z,refunded,convenience_store
ORD-00769,U147,P001,5,51500.0,257500.0,2025-01-04T06:43:55Z,completed,convenience_store
ORD-00770,U140,P029,1,21000.0,21000.0,2025-01-02T14:35:31Z,completed,e_wallet
ORD-00771,U112,P008,1,34100.0,34100.0,2024-12-06T00:48:26Z,completed,convenience_store
ORD-00772,U143,P006,4,40900.0,163600.0,2024-11-28T00:50:12Z,completed,credit_card
ORD-00773,U164,P057,2,4450.0,8900.0,2024-11-07T11:52:38Z,completed,e_wallet
ORD-00774,U168,P040,4,2650.0,10600.0,2024-12-27T05:55:25Z,refunded,credit_card
ORD-00775,U029,P052,1,1840.0,1840.0,2025-01-10T13:54:51Z,completed,e_wallet
ORD-00776,U027,P095,2,2140.0,4280.0,2024-10-04T16:50:24Z,completed,e_wallet
ORD-00777,U063,P081,1,1700.0,1700.0,2024-10-19T21:24:52Z,completed,debit_card
ORD-00778,U046,P064,5,48200.0,241000.0,2024-11-12T19:56:32Z,completed,debit_card
ORD-00779,U177,P052,3,1840.0,5520.0,2025-01-20T20:12:02Z,completed,bank_transfer
ORD-00780,U149,P023,3,14100.0,42300.0,2024-11-23T04:26:08Z,completed,convenience_store
ORD-00781,U074,P075,1,4700.0,4700.0,2025-01-31T18:14:25Z,completed,debit_card
ORD-00782,U063,P012,5,76600.0,383000.0,2024-12-20T19:44:10Z,completed,convenience_store
ORD-00783,U135,P058,4,1580.0,6320.0,2024-11-03T21:27:25Z,completed,credit_card
ORD-00784,U040,P081,3,1700.0,5100.0,2024-10-01T21:17:52Z,completed,debit_card
ORD-00785,U105,P098,5,5970.0,29850.0,2024-12-30T03:24:12Z,completed,debit_card
ORD-00786,U179,P061,4,38400.0,153600.0,2024-10-09T08:55:59Z,completed,bank_transfer
ORD-00787,U002,P098,4,5970.0,23880.0,2024-10-11T04:27:55Z,refunded,debit_card
ORD-00788,U038,P031,4,1300.0,5200.0,2024-12-03T07:08:27Z,completed,bank_transfer
ORD-00789,U073,P095,4,2140.0,8560.0,2024-12-12T22:06:27Z,cancelled,credit_card
ORD-00790,U053,P028,5,14400.0,72000.0,2024-12-15T05:05:24Z,completed,convenience_store
ORD-00791,U067,P043,2,3060.0,6120.0,2025-01-19T10:10:29Z,completed,debit_card
ORD-00792,U195,P044,2,3060.0,6120.0,2025-01-26T05:08:51Z,completed,e_wallet
ORD-00793,U072,P012,4,76600.0,306400.0,2025-01-03T23:53:58Z,cancelled,debit_card
ORD-00794,U187,P055,2,4630.0,9260.0,2024-12-24T07:44:44Z,completed,e_wallet
ORD-00795,U114,P006,1,40900.0,40900.0,2025-01-06T21:49:06Z,completed,e_wallet
ORD-00796,U044,P058,4,1580.0,6320.0,2025-01-17T10:44:16Z,completed,convenience_store
ORD-00797,U168,P012,1,76600.0,76600.0,2024-11-29T04:38:29Z,completed,convenience_store
ORD-00798,U124,P060,2,40900.0,81800.0,invalid-date,completed,bank_transfer
ORD-00799,U164,P010,4,60900.0,243600.0,2024-12-04T15:27:18Z,completed,bank_transfer
ORD-00800,U140,P074,2,5100.0,10200.0,2024-10-16T17:17:47Z,completed,bank_transfer
ORD-00801,U177,P047,1,3880.0,3880.0,2024-12-10T23:46:36Z,completed,credit_card
ORD-00802,U034,P072,2,3400.0,6800.0,2024-12-05T00:53:07Z,completed,credit_card
ORD-00803,U010,P090,2,2370.0,4740.0,2024-11-13T18:36:49Z,completed,bank_transfer
ORD-00804,U106,P045,4,1630.0,6520.0,2025-01-11T06:31:07Z,cancelled,convenience_store
ORD-00805,U088,P058,5,1580.0,7900.0,2024-10-13T17:50:48Z,completed,convenience_store
ORD-00806,U038,P014,2,68000.0,136000.0,2024-10-29T17:30:56Z,completed,debit_card
ORD-00807,U179,P070,2,27900.0,55800.0,2024-12-21T13:56:51Z,completed,credit_card
ORD-00808,U072,P067,3,19000.0,57000.0,2024-12-06T13:31:43Z,completed,bank_transfer
ORD-00809,U143,P057,4,4450.0,17800.0,2024-10-26T14:57:04Z,cancelled,bank_transfer
ORD-00810,U087,P099,1,1830.0,1830.0,2024-11-25T05:18:58Z,completed,debit_card
ORD-00811,U065,P023,2,14100.0,28200.0,2024-10-23T16:52:27Z,completed,bank_transfer
ORD-00812,U068,P072,1,3400.0,3400.0,2024-12-06T18:26:35Z,completed,convenience_store
ORD-00813,U016,P004,4,7900.0,31600.0,2024-10-29T05:32:16Z,refunded,bank_transfer
ORD-00814,U133,P043,3,3060.0,9180.0,2024-11-26T06:41:33Z,refunded,e_wallet
ORD-00815,U017,P057,3,4450.0,13350.0,2025-01-02T00:12:51Z,cancelled,debit_card
ORD-00816,U160,P029,4,21000.0,84000.0,2024-12-03T08:58:40Z,completed,debit_card
ORD-00817,U086,P026,1,3100.0,3100.0,2024-12-26T11:59:06Z,completed,credit_card
ORD-00818,U152,P078,5,2400.0,12000.0,2024-12-10T02:41:03Z,completed,convenience_store
ORD-00819,U100,P040,4,2650.0,10600.0,2024-10-18T00:14:21Z,completed,convenience_store
ORD-00820,U058,P094,4,6720.0,26880.0,2024-12-20T10:16:58Z,completed,e_wallet
ORD-00821,U010,,3,22800.0,68400.0,2025-01-23T16:45:47Z,completed,credit_card
ORD-00822,U063,P072,4,3400.0,13600.0,2024-10-27T14:07:34Z,completed,convenience_store
ORD-00823,U089,P075,3,4700.0,14100.0,2024-12-29T23:50:31Z,completed,credit_card
ORD-00824,U166,P061,1,38400.0,38400.0,2024-11-25T20:43:41Z,completed,convenience_store
ORD-00825,U195,P036,4,890.0,3560.0,2024-10-13T22:57:36Z,completed,bank_transfer
ORD-00826,U164,P088,4,8410.0,33640.0,2024-10-24T05:18:01Z,completed,e_wallet
ORD-00827,U053,P041,4,4330.0,17320.0,2024-10-27T07:27:49Z,completed,credit_card
ORD-00828,U102,P007,3,16700.0,50100.0,2024-10-15T22:02:17Z,completed,debit_card
ORD-00829,U096,P041,3,4330.0,12990.0,2024-12-10T09:28:41Z,completed,e_wallet
ORD-00830,U087,P048,4,2030.0,8120.0,2024-11-01T15:46:15Z,completed,debit_card
ORD-00831,U144,P079,5,8800.0,44000.0,2025-01-16T00:22:18Z,completed,credit_card
ORD-00832,U048,P003,4,54500.0,218000.0,2024-12-10T09:41:31Z,completed,convenience_store
ORD-00833,U098,P023,3,14100.0,42300.0,2024-10-24T00:42:05Z,completed,debit_card
ORD-00834,U039,P055,1,4630.0,4630.0,2025-01-03T00:47:28Z,completed,credit_card
ORD-00835,U149,P008,4,34100.0,136400.0,2024-11-19T03:07:24Z,completed,bank_transfer
ORD-00836,U016,P078,2,2400.0,4800.0,2024-11-08T20:10:53Z,completed,bank_transfer
ORD-00837,U086,P075,3,4700.0,14100.0,2025-01-06T05:07:31Z,completed,e_wallet
ORD-00838,U148,P098,1,5970.0,5970.0,2024-11-07T04:40:34Z,refunded,debit_card
ORD-00839,U044,P028,5,14400.0,72000.0,2025-01-01T04:20:04Z,completed,e_wallet
ORD-00840,U005,P046,4,3560.0,14240.0,2025-01-08T20:35:00Z,completed,credit_card
ORD-00841,U135,P018,4,18900.0,75600.0,2024-11-25T23:26:29Z,completed,credit_card
ORD-00842,U124,P077,3,16200.0,48600.0,2024-12-26T04:59:03Z,completed,convenience_store
ORD-00843,U034,P061,3,38400.0,115200.0,2025-01-04T11:14:50Z,completed,convenience_store
ORD-00844,U053,P051,4,2780.0,11120.0,2024-10-20T18:03:34Z,completed,debit_card
ORD-00845,U151,P052,1,1840.0,1840.0,2024-12-22T11:15:54Z,completed,bank_transfer
ORD-00846,U193,P083,4,4200.0,16800.0,2025-01-26T02:57:16Z,refunded,convenience_store
ORD-00847,U047,P033,4,4580.0,18320.0,2025-01-31T00:25:16Z,refunded,credit_card
ORD-00848,U177,P004,2,7900.0,15800.0,2024-12-03T11:43:29Z,completed,e_wallet
ORD-00849,U135,P099,4,1830.0,7320.0,2024-11-09T05:04:12Z,completed,convenience_store
ORD-00850,U009,P070,5,32558.05,162790.25,2024-12-23T13:50:21Z,cancelled,credit_card
ORD-00851,U124,P005,1,3400.0,3400.0,2024-11-28T20:17:24Z,cancelled,debit_card
ORD-00852,U128,P098,1,5970.0,5970.0,2025-01-04T06:08:45Z,completed,e_wallet
ORD-00853,U133,P008,4,34100.0,136400.0,2025-01-23T18:28:11Z,refunded,e_wallet
ORD-00854,U031,P004,5,7900.0,39500.0,2024-12-11T03:35:41Z,completed,e_wallet
ORD-00855,U044,P055,3,4630.0,13890.0,2024-12-19T23:43:51Z,completed,debit_card
